direct_play:offerwall:video_carousel	0.9483310491408713
direct_play:featured:offerwall:video_carousel	0.8870018647117055
direct_play:display_ad:featured:tj_games:video_carousel	0.891909098165829
display_ad:featured:offerwall:premium	0.865986869423034
direct_play:premium	0.996737554686475
direct_play:display_ad:premium:tj_games	0.9486703495429024
direct_play:offerwall:premium:video_carousel	0.9430267950954602
direct_play:display_ad:featured:offerwall:premium:tj_games	0.8375585813605977
direct_play:offerwall:premium:tj_games	0.9361952834874216
display_ad:offerwall:premium:tj_games:video_carousel	0.9349741585803307
display_ad:featured:tj_games	0.9137808857705941
display_ad:offerwall:video_carousel	0.9487716705124429
direct_play:featured:premium	0.9728226033872779
featured:offerwall:premium:tj_games	0.9056219002298195
direct_play:featured:offerwall:premium:video_carousel	0.8837841282802515
direct_play:display_ad:featured:offerwall:video_carousel	0.8433750033202203
display_ad:offerwall:tj_games	0.9417410959436264
featured:offerwall:tj_games:video_carousel	0.9073206843175178
direct_play:featured:tj_games:video_carousel	0.9646783931517608
display_ad:featured:offerwall	0.8690347793629355
